Country;Year;Countryyear;Consttort;Convtort;Politterr;Torture;Homicide;Riot;Constrel;Constfreemov;Freerelig;Freemove;Propright;Secprop;Constfair;Pubtrial;Judindepcor;Judindepinf;Impcourts;Intgrlegal;Profjudg;Proftenure;Confjust;Fairjust;Confpolice;Fairpolice;Constfras;Constass;Union;Memproorg;Memhuman;Memenviron;Constspeech;Constpress;Newsimp;Newspaper;Medinteg;Freeinternet;Meandistrict;Gerryman;Largpavo;Votediff;Herfindex;Seatdiff;Adminhurd;Leg_thresh;Smallpavo;Enep;Ceilings;Funding;Balexleg;Balpowexle;Seatsgov;Judrev;Federalism;Bicameralism;Subexp;Subrev;Leglen;Gov_term;Confgov;Devbehav;Govstab;Cabchange;Antigovact;Violantigov;Mip;Rip;Govdec;Bureau;Discinco;Discexp;Corrup;CPI;LegFOI;Transp;Suffrage;Regprovap;Repturnined;Repturngeag;Repaltined;Repaltgeag;Facilitat;Registr;Meanpart;Eff_DD;Petitions;Demons;Seatperin;No_districts;Dirdem;DD_Quora;Gallagindex;Issuecongr;Constraints;Womrep;Womgov;Minpower;Partreg;Minrep
Australia;1999;Australia1999;1;1;4;1;-1.814814815;0;1;1;2;2;90;8.376811594;4;0;2;6.6;6.5;6;1;0.5;50.83620227;8.057971014;75.6;6.6;1;1;25.715;29.11904449;35.91551433;17.6;1;1;0.039569495;2.536193596;0.836530538;#NV;1;2;59.90385508;93.79246477;-0.403670562;97.97297297;-3;62.5;-5.2937678;3.456975204;0;1;58.33333333;0.921422893;0.206323948;0;2;2;40.85303286;31.17801959;3;3;26.34364478;94.5161218;99.82363316;0;0;0;6;6;6.121212121;4;1;1;5;8.7;1;6.757575758;9;86.5728;-0.735889054;-1.021602985;-19.609184;-8.706908;4;0;94.99;0;78.356595;17.8493;0.816857736;2.170261715;1;1;-11.10896523;60.18145863;5;21.6;19.5;2;1;0.98
Australia;2000;Australia2000;1;1;4;1;-1.572916667;0;1;1;2;2;90;8.375;4;0;2;6.7;6.8;6;1;0.5;#NV;8.541666667;#NV;6.6;1;1;24.712;27.75997951;33.55241147;#NV;1;1;0.0365725;2.506134809;0.837588377;#NV;1;2;59.90385508;93.79246477;-0.403670562;97.97297297;-3;62.5;-5.2937678;3.456975204;0;1;58.33333333;0.921422893;0.206323948;0;2;2;40.72542002;29.89905182;3;3;29.15637349;#NV;99.82363316;0;0;0;6;6;6.536082474;4;1;1;5;8.3;1;6.948453608;9;86.5728;-0.806701106;-0.909852856;-20.35564651;-8.59909417;4;0;94.99;0;#NV;#NV;0.772001951;2.170261715;1;1;-11.10896523;60.18145863;5;21.6;19.5;2;1;0.98
Australia;2001;Australia2001;1;1;4;1;-1.6;0;1;1;2;2;90;8.441860465;4;0;2;6.4;6.107142925;6;1;0.5;#NV;8.511627907;#NV;#NV;1;1;24.481;26.40091453;31.1893086;#NV;1;1;0.039636068;2.472569927;0.837370832;#NV;1;2;60.22573737;94.56837065;-0.407288889;97.88184623;-3;62.5;-5.339106191;3.452300045;0;1;58.33333333;0.985714969;0.174969456;0;2;2;39.11531502;26.39031936;3;3;31.96910219;#NV;99.90601504;-1;0;0;6;6;6.697674419;4;1;1;4.916666667;8.5;1;6.790697674;9;88.7675;-0.877513158;-0.798102728;-21.10210902;-8.49128034;4;0;94.85;0;#NV;#NV;0.78243441;2.170261715;1;1;-10.92201116;66.01355049;5;25.3;19.5;2;1;0.98
Australia;2002;Australia2002;1;1;3;1;-1.9;0;1;1;2;2;90;8.285714286;4;0;2;6.6;6.1;6;1;0.5;#NV;8.263736264;#NV;5.9;1;1;23.132;25.04184955;28.82620573;#NV;1;1;0.038070958;2.544347985;0.832880316;#NV;1;2;62.16322119;99.23872724;-0.407288889;97.33333333;-3;62.5;-5.612008429;3.424159181;0;1;58.33333333;0.985714969;0.174969456;0;2;2;38.46872572;25.95408315;3;3;34.7818309;#NV;99.90601504;0;0;0;6;6;6.813186813;4;1;1;4.5;8.6;1;7.032967033;9;88.7675;-0.948325211;-0.686352599;-21.84857153;-8.383466509;4;0;94.85;0;#NV;#NV;0.78243441;2.170261715;1;1;-9.79669145;66.01355049;5;25.3;#NV;2;1;0.98
Australia;2003;Australia2003;1;1;3;1;-1.51758794;0;1;1;2;2;90;8.421052632;4;0;2;6.4;5.6;6;1;0.5;#NV;8.596491228;#NV;6.3;1;1;23.033;23.68278457;26.46310287;#NV;1;1;0.03770817;2.462880867;0.83713995;#NV;1;2;62.16322119;99.23872724;-0.407288889;97.33333333;-3;62.5;-5.612008429;3.424159181;0;1;58.33333333;0.985714969;0.174969456;0;2;2;38.69150741;26.20648413;3;3;37.59455961;#NV;99.90601504;0;0;0;6;6;6.736842105;4;1;1;4.5;8.8;1;6.947368421;9;88.7675;-1.019137263;-0.57460247;-22.59503403;-8.275652679;4;0;94.85;0;#NV;#NV;0.78243441;2.170261715;1;1;-9.79669145;66.01355049;5;25.3;#NV;2;1;0.98
Australia;2004;Australia2004;1;1;3;1;-1.273631841;0;1;1;2;2;90;9.142857143;4;0;2;6.4;5.555555556;6;1;0.5;#NV;9.324675325;#NV;6.3;1;1;22.696;22.32371958;24.1;#NV;1;1;0.033079225;2.434492284;0.833424141;#NV;1;2;61.55820126;98.7623647;-0.410222222;95.80327869;-3;62.5;-4.40208542;3.365607985;0;1;58.33333333;0.940382752;0.080395495;0;2;2;38.6859281;26.87148324;3;3;40.40728832;#NV;100;0;0;0;6;6;6.987012987;4;1;1;4.583333333;8.8;1;7.376623377;9;87.326;-1.089949315;-0.462852341;-23.34149654;-8.167838849;4;0;94.32;0;#NV;#NV;0.78243441;2.170261715;1;1;-9.517626624;87.88235059;5;24.7;#NV;2;1;0.98
Australia;2005;Australia2005;1;1;3;1;-1.269934478;-1;1;1;2;2;90;8.786885246;4;0;2;6.1;5.6;5.875;1;0.5;57.3377551;8.754098361;83.1;5.7;1;1;22.423;23.35897567;25.22;14.7;1;1;0.027017302;2.451605311;0.835275632;#NV;1;2;59.52706295;97.16314763;-0.410222222;90.66666667;-3;62.5;-0.340201032;3.169043257;0;1;58.33333333;0.940382752;0.080395495;0;2;2;38.56173118;26.24722699;3;3;40.24583065;93.9356165;100;0;0;0;6;6;7;4;1;1;5;8.8;1;6.866666667;9;87.326;-1.031184516;-0.528448965;-20.75435023;-7.634222479;4;0;94.32;0;79.150101;20.120415;0.735483288;2.170261715;1;1;-8.580766134;87.88235059;5;24.7;20;2;1;0.98
Australia;2006;Australia2006;1;1;4;1;-1.36222511;0;1;1;2;2;90;8.756097561;4;0;2;6.1;6;5.5;1;0.5;57.3377551;8.707317073;83.1;5.7;1;1;20.349;24.39423175;26.34;14.7;1;1;0.022362047;2.464018089;0.834674661;#NV;1;2;59.52706295;97.16314763;-0.410222222;90.66666667;-3;62.5;-0.340201032;3.169043257;0;1;58.33333333;0.940382752;0.080395495;0;2;2;39.07693718;26.45378372;3;3;40.08437299;93.9356165;100;0;0;0;6;6;6.725;4;1;1;4.625;9;1;6.83;9;87.326;-0.972419716;-0.594045589;-18.16720393;-7.100606109;4;0;94.32;0;79.150101;20.120415;0.735483288;2.170261715;1;1;-8.580766134;87.75226531;5;24.7;20;2;1;0.98
Australia;2007;Australia2007;1;1;4;1;-1.222794032;0;1;1;2;2;90;8.632911392;4;0;2;6.4;5.911096333;5.5;1;0.5;57.3377551;8.35443038;83.1;6;1;1;18.872;25.42948783;27.46;14.7;1;1;0.020645488;2.610036778;0.834062011;#NV;1;2;59.22408167;96.71926063;-0.445244444;89.69497717;-3;62.5;-0.8768193;3.15456464;0;1;58.33333333;0.75800995;0.145249938;0;2;2;39.60429429;26.84662852;3;3;39.92291533;93.9356165;91.30869131;0;0;0;6;6;6.481012658;4;1;1;4.5;8.6;1;7.06;9;86.9399;-0.913654917;-0.659642212;-15.58005762;-6.56698974;4;0;94.76;0;79.150101;20.120415;0.735483288;2.170261715;1;1;-8.753503676;76.39483784;5;26.7;#NV;2;1;0.98
Australia;2008;Australia2008;1;1;4;1;#NV;0;1;1;0;2;90;8.5;4;0;2;6.4;5.7;5.5;#NV;#NV;57.3377551;8.5625;83.1;6.1;1;1;18.913;26.46474392;28.58;14.7;1;1;0.018258416;2.418773403;0.837341735;#NV;1;2;56.61684806;92.89949623;-0.445244444;81.33333333;#NV;62.5;-5.494560705;3.029972329;0;1;58.33333333;0.75800995;0.145249938;0;2;2;39.86283242;#NV;3;3;39.76145766;93.9356165;91.30869131;-1;0;0;6;6;6.25;4;1;1;4.5;8.7;1;6.5;9;86.9399;-0.854890118;-0.725238836;-12.99291131;-6.03337337;4;0;94.76;0;79.150101;20.120415;0.692997651;2.170261715;1;1;-10.23995568;76.39483784;5;26.7;#NV;2;1;0.98
Australia;2009;Australia2009;1;1;4;1;#NV;0;1;1;2;2;90;8.742857143;4;0;2;6.4;5.1;5.5;#NV;#NV;57.3377551;8.394366197;83.1;6;1;1;19.672;27.5;29.7;14.7;1;1;0.018309259;2.368837038;0.835873747;4;1;2;56.61684806;92.89949623;-0.445244444;81.33333333;#NV;62.5;-5.494560705;3.029972329;0;1;58.33333333;0.75800995;0.145249938;0;2;2;38.8565956;#NV;3;3;39.6;93.9356165;91.30869131;0;0;0;6;6;5.492957746;4;1;1;4.5;8.7;1;6.112676056;9;86.9399;-0.796125319;-0.79083546;-10.405765;-5.499757;4;0;94.76;0;79.150101;20.120415;0.680668996;2.170261715;1;1;-10.23995568;76.39483784;5;27.3;24;2;1;0.98
Australia;2010;Australia2010;1;1;3;1;-1;0;1;1;2;2;90;8.555555556;4;0;2;6.3;5.1;5.5;#NV;#NV;57.86749612;8.133333333;83.25725077;6;1;1;18.29;28.01218719;33.22513214;14.86088005;1;1;0.015951902;2.328830927;0.858550803;4;1;2;58.58288982;92.74275375;-0.339022222;81.33333333;#NV;62.5;-3.605061996;3.317244367;0;1;58.33333333;0.74344942;0.364969242;0;2;2;40.50614089;#NV;3;3;39.47524637;93.5793874;92.36298293;-1;0;0;6;6;4.4;4;1;1;4.875;8.7;1;5.795454545;9;86.9105;-0.68539521;-0.823805571;-8.678506247;-5.54209315;4;0;93.22;0;78.29431468;20.37815408;0.669508716;2.170261715;1;1;-10.6208879;76.39483784;5;24.7;23.3;2;1;0.9866667
Australia;2011;Australia2011;1;1;4;1;-1.1;0;1;1;2;2;90;8.945945946;4;0;2;6.1;4.95;5.5;0;0;58.39723714;8.904109589;83.41450153;5.9;1;1;18.359;28.52437439;36.75026428;15.0217601;1;1;0.015366703;2.284045717;0.85964345;4;1;2;62.01237619;92.4693383;-0.339022222;81.33333333;#NV;62.5;-0.309094323;3.818350477;0;1;58.33333333;0.74344942;0.364969242;0;2;2;40.03116015;#NV;3;3;39.35049275;93.22315829;92.36298293;0;0;0;6;6;4.594594595;4;1;1;5;8.844156;1;6.520547945;9;86.9105;-0.5746651;-0.856775683;-6.951247494;-5.584429299;4;0;93.22;0;77.43852837;20.63589317;0.669508716;2.170261715;1;1;-11.28537116;41.08354577;5;24.7;20;2;1;0.9866667
Australia;2012;Australia2012;1;1;4;1;-1.1;-1;1;1;2;2;90;8.885714286;4;0;2;6;4.85;5.5;0;0;58.92697817;9;83.5717523;6.1;1;1;18.19;29.03656158;40.27539642;15.18264015;1;1;0.014142351;2.328830927;0.857403024;4;1;2;62.01237619;92.4693383;-0.339022222;81.33333333;#NV;62.5;-0.309094323;3.818350477;0;1;58.33333333;0.74344942;0.364969242;0;2;2;#NV;#NV;3;3;39.22573912;92.86692918;92.36298293;-1;-3;0;6;6;3.757575758;4;1;1;4.666666667;8.5;1;5.188405797;9;86.9105;-0.463934991;-0.889745794;-5.223988742;-5.626765449;4;0;93.22;0;76.58274205;20.89363225;0.669508716;2.170261715;1;1;-11.28537116;41.08354577;5;24.7;23.3;2;1;0.9866667
Australia;2013;Australia2013;1;1;4;1;-1.1;0;1;1;2;2;90;8.729411765;4;0;2;5.7;4.85;5.5;0;0;59.45671919;8.363636364;83.72900307;6;1;1;17.036;29.54874878;43.80052856;15.3435202;1;1;0.013973735;2.284045717;0.889910661;4;1;2;63.4758252;94.42831644;-0.309422222;86.63013699;#NV;62.5;-0.312905321;3.957139116;0;1;58.33333333;0.841555556;0.209280994;0;2;2;#NV;#NV;3;3;39.1009855;92.51070008;71.13702624;-1;-1;0;6;6;3.590909091;4;1;1;4.5;8.1;1;5.340909091;9;84.5831;-0.353204882;-0.922715905;-3.496729989;-5.669101599;4;0;93.23;0;75.72695574;21.15137134;0.669508716;2.170261715;1;1;-10.715938;65.75651703;5;26;17.24;2;1;0.9866667
Australia;2014;Australia2014;1;1;3;1;-1.03;-1;1;1;2;2;90;8.63;4;0;2;5.9;4.45;5.5;0;0;59.98646021;8.43;83.88625383;6.1;1;1;15.111;30.06093597;47.32566071;15.50440025;1;1;0.013267318;2.239260507;0.891869178;4;1;2;66.6171942;98.63336432;-0.309422222;98;#NV;62.5;-0.321085826;4.255056107;0;1;58.33333333;0.841555556;0.209280994;0;2;2;38.77743795;28.59117463;3;3;38.97623187;92.15447097;71.13702624;0;-7;-1;6;6;3.63;4;1;1;4.5;8;1;5.41;9;84.5831;-0.242474772;-0.955686017;-1.769471236;-5.711437748;4;0;93.23;0;74.87116942;21.40911042;0.669508716;2.170261715;1;1;-9.49362026;65.75651703;5;26;17.24;2;1;0.9866667
Australia;2015;Australia2015;1;1;3;1;-0.98;-4;1;1;2;2;90;8.63;4;0;2;6.2;4.8;5.5;0;0;#NV;8.43;#NV;6.1;1;1;15;#NV;#NV;#NV;1;1;0.011928928;2.101781722;0.863972393;4;1;2;66.6171942;98.63336432;-0.309422222;98;#NV;62.5;-0.321085826;4.255056107;0;1;58.33333333;0.954222222;0.034785084;0;2;2;38.61896466;29.23429784;3;3;#NV;#NV;29.44606414;0;-1;0;6;6;3.63;4;1;1;4.5;7.9;1;5.41;9;84.5831;#NV;#NV;#NV;#NV;4;0;93.23;0;#NV;#NV;0.630534517;2.170261715;1;1;-9.49362026;65.75651703;5;26.7;17.2;2;1;#NV
Australia;2016;Australia2016;1;1;3;1;-227;-2;1;1;2;2;90;8.810810811;4;0;2;6.2;4.55;5.5;0;0;#NV;8.545454545;#NV;6.3;1;1;14.546;#NV;#NV;#NV;1;1;0.011809217;1.948012116;0.863286735;4;1;2;65.94554811;96.29111208;-0.325955556;91;#NV;62.5;-0.429645846;4.35269152;0;1;58.33333333;0.79553817;0.444839396;0;2;2;#NV;#NV;3;3;#NV;#NV;29.44606414;0;-12;0;6;6;4.738738739;4;1;1;4.5;7.9;1;6.306306306;9;86.7605;#NV;#NV;#NV;#NV;4;0;91.01;0;#NV;#NV;0.621705994;2.170261715;1;1;-10.44996342;#NV;5;28.7;24.1;2;1;#NV
Australia;2017;Australia2017;1;1;3;2;-203;-1;1;1;2;2;81.7;8.34;4;0;2;6.3;6.7;5.5;0;0;#NV;7.96;#NV;6.2;1;1;15;#NV;#NV;#NV;1;1;0.010192652;#NV;0.852177355;4;1;2;65.27390203;93.94885985;-0.325955556;84;#NV;62.5;-0.538205867;4.450326932;0;1;58.33333333;0.79553817;0.444839396;0;2;2;#NV;#NV;3;3;#NV;#NV;29.44606414;#NV;-10;0;6;6;3.76;4;1;1;4.5;7.7;1;5.57;9;86.7605;#NV;#NV;#NV;#NV;4;0;91.01;0;#NV;#NV;0.609709998;2.170261715;1;1;-11.40630658;#NV;5;28.7;#NV;2;1;#NV
Austria;1990;Austria1990;1;1;4;1;-1.154212968;0;1;1;2;2;#NV;#NV;3;1;2;6.29;#NV;6;1;1;69.37613886;7.333;67.3;#NV;1;1;46.838;6.147727577;0.85;5.1;1;1;#NV;#NV;0.857213989;#NV;183;3;56.96371498;96.08309705;-0.334109708;96.17186915;-5.25;96;-4.813930173;2.820424454;0;1;75;0.760779188;0.000149616;2;1;0;30.18822223;26.74884582;4;3;#NV;95;98.7012987;0;-1;0;5.916666667;5.083333333;#NV;4;1;1;5.083333333;#NV;1;#NV;8;93.422;#NV;#NV;#NV;#NV;1;1;86.14;0;#NV;#NV;2.385759597;0.954242509;2;1;-1.195126512;90.6503173;4;21.3;7.1;2;1;#NV
Austria;1991;Austria1991;1;1;4;1;-1.320699242;0;1;1;2;2;#NV;#NV;3;1;2;6.29;#NV;6;1;1;69.37613886;6.923;67.3;#NV;1;1;45.507;6.147727577;0.85;5.1;1;1;#NV;#NV;0.85669258;#NV;183;3;57.21929123;89.28377557;-0.334109708;89.07103825;-5.25;96;-4.784039768;3.161599046;0;1;75;0.760779188;0.000149616;2;1;0;30.74556541;27.29179214;4;3;#NV;95;98.7012987;0;0;0;6;5;#NV;4;1;1;5;#NV;1;#NV;8;93.422;#NV;#NV;#NV;#NV;1;1;86.14;0;#NV;#NV;2.385759597;0.954242509;2;1;-2.070903111;90.6503173;4;21.3;#NV;2;1;#NV
Austria;1992;Austria1992;1;1;4;1;-1.24638308;0;1;1;2;2;#NV;#NV;3;1;2;6.29;#NV;6;1;1;69.37613886;7.59;67.3;#NV;1;1;44.522;6.147727577;0.85;5.1;1;1;#NV;#NV;0.857210215;#NV;183;3;57.21929123;89.28377557;-0.334109708;89.07103825;-5.25;96;-4.784039768;3.161599046;0;1;75;0.760779188;0.000149616;2;1;0;31.10164125;26.801625;4;3;#NV;95;98.7012987;0;0;0;6;5;#NV;4;1;1;5;#NV;1;#NV;9;93.422;#NV;#NV;#NV;#NV;1;1;83.525;0;#NV;#NV;2.385759597;0.954242509;2;1;-2.070903111;90.6503173;4;21.3;#NV;2;1;#NV
Austria;1993;Austria1993;1;1;4;1;-1.008986793;0;1;1;2;2;#NV;8;3;1;2;6.29;#NV;6;1;1;69.37613886;7.8;67.3;#NV;1;1;44.038;6.147727577;0.85;5.1;1;1;#NV;2.017973586;0.855193812;#NV;183;3;57.21929123;89.28377557;-0.334109708;89.07103825;-5.25;96;-4.784039768;3.161599046;0;1;75;0.760779188;0.000149616;2;1;0;31.09602618;26.64205318;4;3;#NV;95;98.7012987;0;0;0;6;5.5;#NV;4;1;1;5;#NV;1;5.3;9;93.422;#NV;#NV;#NV;#NV;1;1;83.525;0;#NV;#NV;2.385759597;0.954242509;2;1;-2.070903111;90.6503173;4;21.3;#NV;2;1;#NV
Austria;1994;Austria1994;1;1;4;1;-1.109885472;0;1;1;2;2;#NV;8.39;3;1;2;6.29;#NV;6;1;1;69.37613886;8;67.3;#NV;1;1;41.502;6.147727577;0.85;5.1;1;1;0.123231895;2.017973586;0.857541161;#NV;183;3;59.0287255;90.08119772;-0.268237332;89.95134366;-5.25;96;-5.056889107;3.325708852;0;1;75;0.846442568;0.009654443;2;1;0;31.39287852;27.30988933;4;3;#NV;95;100;0;0;0;6;6;#NV;4;1;1;5;#NV;1;5.32;12;92.1903;#NV;#NV;#NV;#NV;1;1;81.685;0;#NV;#NV;2.385759597;1.633468456;2;1;-1.830285447;55.83438964;4;23.5;#NV;2;1;#NV
Austria;1995;Austria1995;1;1;4;1;-1.615;0;1;1;2;2;90;8.685;3;1;2;6.29;#NV;6;1;1;70.35924246;8.285;68.96;#NV;1;1;41.085;6.37645349;1.670287474;5.433333333;1;1;0.124226786;2.137540146;0.855575912;#NV;183;3;64.95263786;92.64533949;-0.268237332;92.78389101;-5.25;96;-5.922168622;3.863143557;0;1;75;0.846442568;0.009654443;2;1;0;32.9240663;21.90408008;4;3;#NV;94.46363;100;0;0;0;6;6;#NV;4;1;1;5;7.13;1;4.88;12;91.4642;-5.001506274;-3.480502757;#NV;#NV;1;1;83.445;0;#NV;#NV;2.306056839;1.633468456;2;1;-1.027281296;96.07817867;4;23.5;4;2;1;#NV
Austria;1996;Austria1996;1;1;4;2;-1.675;0;1;1;2;2;90;8.555;3;1;2;6.29;#NV;6;1;1;71.34234606;8.166;70.62;#NV;1;1;40.122;6.605179403;2.490574949;5.766666667;1;1;0.107820524;2.134346838;0.855313996;#NV;183;3;61.94086265;90.23208556;-0.287586969;90.16393443;-5.25;96;-4.814617253;3.593604593;0;1;75;0.819016334;0.002727087;2;1;0;30.64386596;27.11323539;4;3;#NV;93.92726;22.94372294;0;0;0;6;6;#NV;4;1;1;5;7.59;1;5.5;12;91.4642;-5.001506274;-3.480502757;#NV;#NV;1;1;83.445;0;#NV;#NV;2.306056839;1.633468456;2;1;-1.072063199;96.25102053;4;23.5;23.5;2;1;#NV
Austria;1997;Austria1997;1;1;4;2;-1.345;0;1;1;1;2;90;9.052;3;1;2;6.29;#NV;6;1;1;72.32544967;8.105;72.28;#NV;1;1;38.897;6.833905317;3.310862423;6.1;1;1;0.080404669;2.132700114;0.855702088;#NV;183;3;61.94086265;90.23208556;-0.287586969;90.16393443;-5.25;96;-4.814617253;3.593604593;0;1;75;0.819016334;0.002727087;2;1;0;31.12311985;24.80495;4;3;#NV;93.39089;79.7979798;-1;0;0;6;6;#NV;3.958333333;1;1;4.416666667;7.61;1;4.53;12;91.4642;-5.001506274;-3.480502757;#NV;#NV;1;1;83.445;0;#NV;#NV;2.306056839;1.633468456;2;1;-1.072063199;96.25102053;4;23.5;#NV;2;1;#NV
Austria;1998;Austria1998;1;1;4;0;-1.11;0;1;1;1;2;90;8.673;3;1;2;6.29;5.63;6;1;1;73.30855327;7.346;73.94;6;1;1;38.357;7.06263123;4.131149897;6.433333333;1;1;0.07345281;2.129669033;0.858013686;#NV;183;3;61.94086265;90.23208556;-0.287586969;90.16393443;-5.25;96;-4.814617253;3.593604593;0;1;75;0.819016334;0.002727087;2;1;0;31.21388923;25.09016278;4;3;#NV;92.85452;79.7979798;0;0;0;6;6;5.163;4;1;1;4;7.5;1;5.22;12;91.4642;-5.001506274;-3.480502757;#NV;#NV;1;1;80.19;0;#NV;#NV;2.306056839;1.633468456;2;1;-1.072063199;96.25102053;4;23.5;0;2;1;#NV
Austria;1999;Austria1999;1;1;4;1;-0.81;0;1;1;1;2;90;9.230769231;3;1;2;6.19;6.17;6;1;1;74.29165687;8.333333333;75.6;6.19;1;1;37.883;7.291357143;4.951437372;6.766666667;1;1;0.073646982;2.124419502;0.857252214;#NV;183;3;63.15059529;91.10237543;-0.287586969;90.83763755;-5.25;96;-5.453207917;3.649722038;0;1;75;0.819016334;0.002727087;2;1;0;31.3887156;24.54044871;4;3;#NV;92.31815;79.7979798;0;0;0;6;6;5.818181818;4;1;1;4;7.6;1;6.077922078;12;90.33;-5.001506274;-3.480502757;#NV;#NV;1;1;77.41;0;#NV;#NV;2.306056839;1.633468456;2;1;-1.659588856;50.1970669;4;26.8;31.3;2;1;#NV
Austria;2000;Austria2000;1;1;4;0;-0.936666667;0;1;1;1;2;90;9.266666667;3;1;2;6.4;6.4;6;1;1;73.43017451;8.533333333;74.86570952;6.5;1;1;36.937;7.400724732;5.321149897;7.884074477;1;1;0.077381373;1.997114043;0.857268866;#NV;183;3;66.84700058;93.76159448;-0.293499358;92.89617486;-5.25;96;-7.404457169;3.821192009;0;1;75;0.978349588;0.093645046;2;1;0;31.74306918;24.48968758;4;3;35.4169741;#NV;97.56097561;-1;-3;0;6;6;5.6;4;1;1;4;7.7;1;5.333333333;12;90.33;-5.158278398;-3.880719643;-14.43359995;-11.6463247;1;1;77.41;0;16.80341351;9.053787673;2.286153456;1.633468456;2;1;-3.454806139;50.1970669;4;26.8;31.3;2;1;#NV
Austria;2001;Austria2001;1;1;4;1;-0.870320288;0;1;1;1;2;90;9.44;3;1;2;6.3;5.757575989;6;1;1;72.56869214;9.04;74.13141904;#NV;1;1;36.232;7.510092321;5.690862423;9.001482288;1;1;0.071540366;1.864972129;0.857253183;#NV;183;3;66.84700058;93.76159448;-0.293499358;92.89617486;-5.25;96;-7.404457169;3.821192009;0;1;75;0.978349588;0.093645046;2;1;0;29.1827236;22.58256256;4;3;35.4169741;#NV;97.56097561;0;0;0;6;6;6.36;4;1;1;4.5;7.8;1;6.24;12;90.33;-5.315050522;-4.28093653;-14.43359995;-11.6463247;1;1;77.41;0;16.80341351;9.053787673;2.286153456;1.633468456;2;1;-3.454806139;52.2930072;4;26.8;31.3;2;1;#NV
Austria;2002;Austria2002;1;1;3;1;-0.804093206;-1;1;1;1;2;90;9.653846154;3;1;2;6;6;6;1;1;71.70720977;8.538461538;73.39712856;6.4;1;1;36.047;7.619459911;6.060574949;10.1188901;1;1;0.077269211;2.103013182;0.856460347;#NV;183;3;65.89459738;93.80813878;-0.293499358;93.06684632;-5.25;96;-7.619577634;3.737558823;0;1;75;0.978349588;0.093645046;2;1;0;29.36865688;22.1535133;4;3;35.4169741;#NV;97.56097561;0;-1;0;6;6;5.961538462;4;1;1;5;7.8;1;6.5;12;91.9137;-5.471822646;-4.681153416;-14.43359995;-11.6463247;1;1;79.335;0;16.80341351;9.053787673;2.286153456;1.633468456;2;1;-3.233257928;88.7829659;4;33.9;#NV;2;1;#NV
Austria;2003;Austria2003;1;1;3;1;-0.606666667;0;1;1;1;2;90;9.114754098;3;1;2;5.5;5.8;6;1;1;70.8457274;8.62295082;72.66283807;5.7;1;1;34.604;7.7288275;6.430287474;11.23629791;1;1;0.072364255;2.094163443;0.858231817;#NV;183;3;57.69891713;94.20866478;-0.346830302;94.53551913;-5.25;96;-9.470745848;3.017873247;0;1;75;0.951041081;0.269184391;2;1;0;29.3511102;22.16893978;4;3;35.4169741;#NV;55.36602701;-1;-1;0;6;6;5.31147541;4;1;1;5;8;1;6.098360656;12;91.9137;-5.62859477;-5.081370302;-14.43359995;-11.6463247;1;1;79.335;0;16.80341351;9.053787673;2.286153456;1.633468456;2;1;-1.326777263;88.7829659;4;33.9;#NV;2;1;#NV
Austria;2004;Austria2004;1;1;3;1;-0.723333333;0;1;1;1;2;90;9.518518519;3;1;2;5.5;6;6;1;1;69.98424504;9.037037037;71.92854759;5.7;1;1;34.803;7.838195089;6.8;12.35370572;1;1;0.068675014;2.324244315;0.857140395;#NV;183;3;57.69891713;94.20866478;-0.346830302;94.53551913;-5.25;96;-9.470745848;3.017873247;0;1;75;0.951041081;0.269184391;2;1;0;27.40126298;21.36161325;4;3;35.4169741;#NV;55.36602701;-1;0;0;6;6;5.777777778;4;1;1;5;8.4;1;6.407407407;12;91.9137;-5.785366894;-5.481587188;-14.43359995;-11.6463247;1;1;77.935;0;16.80341351;9.053787673;2.286153456;1.633468456;2;1;-1.326777263;88.7829659;4;33.9;#NV;2;1;#NV
Austria;2005;Austria2005;1;1;3;1;-0.655954604;0;1;1;1;2;90;9.20754717;3;1;2;5.8;5.7;6;1;1;70.69168261;8.566037736;72.72257159;5.9;1;1;33.788;7.8520425;#NV;11.35935832;1;1;0.066229536;2.186243669;0.857250761;#NV;183;3;57.69891713;94.20866478;-0.344919227;94.53551913;-5.25;96;-9.470745848;3.017873247;0;1;75;0.940122101;0.346246945;2;1;0;29.10384626;21.46855204;4;3;38.26351665;86.96845;45.06041222;0;0;0;6;5;5.924528302;4;1;1;5;8.7;1;5.962264151;12;91.9137;-5.778672711;-5.887803526;-13.10408046;-11.77190626;1;1;77.935;0;18.02769341;8.330531839;2.222957269;1.633468456;2;1;-1.326777263;88.7829659;4;33.9;35.3;2;1;#NV
Austria;2006;Austria2006;1;1;3;1;-0.737420334;0;1;1;1;2;90;9.358490566;3;1;2;5.8;6.066779889;6;1;1;71.39912018;8.943396226;73.51659559;5.9;1;1;31.553;7.865889911;#NV;10.36501093;1;1;0.067093762;2.656227211;0.855329883;#NV;183;3;59.45306587;95.41414787;-0.344919227;95.63739801;-5.25;96;-8.119697536;3.193286104;0;1;75;0.940122101;0.346246945;2;1;0;29.47949457;21.68582555;4;3;41.11005921;86.96845;45.06041222;0;0;0;6;5;6.943396226;4;1;1;5;8.6;1;6.83;12;93.274;-5.771978528;-6.294019864;-11.77456097;-11.89748782;1;1;75.045;0;19.25197331;7.607276004;2.222957269;1.633468456;2;1;-1.489546495;85.9102;4;32.2;35.3;2;1;#NV
